,Close,sent,pos,neg,neu,RSI,MACD,K_percent,R_percent,Price_Rate_Change,On_Balance_Volume,Prediction
32,0.25032958990851206,1.0,0.037000000000000005,0.018000000000000002,0.945,0.8453443375560765,0.5251780423129377,0.8712427434245248,0.871242743459794,0.6176758930697436,0.2190740233575642,0.0
33,0.24417706970197783,0.0,0.0,0.099,0.901,0.7540510509255027,0.5227375447447266,0.8090688362084528,0.8090688362412052,0.5668984273326312,0.19631395522072664,1.0
34,0.26476459898400995,1.0,0.086,0.0,0.914,0.7543186158077599,0.5297640571087208,0.9911998098883026,0.9911998099486686,0.5951583892473722,0.22126103891696103,0.0
35,0.2567188765792794,0.5,0.0,0.0,1.0,0.8020803269575876,0.5276379058878884,0.8866851384184833,0.8866851384543777,0.5068423726312539,0.1982863679766439,1.0
36,0.2636152247309711,1.0,0.179,0.095,0.726,0.7876888800753299,0.5269701661590415,0.9283740825009178,0.9283740825283795,0.4786839991504598,0.21658828212760245,0.0
37,0.2563132272322737,0.0,0.0,0.14,0.86,0.704887734108613,0.5192759018636666,0.7053747731156668,0.7053747731442215,0.4930369058491873,0.1885051158449067,1.0
38,0.26097829776196346,1.0,0.09,0.063,0.847,0.6887688732141701,0.5130559908408133,0.7467875435985782,0.7467875436288093,0.5439742656445316,0.21377446171600756,1.0
39,0.26145162407129363,1.0,0.16699999999999998,0.116,0.716,0.6575434403772131,0.5056480753994441,0.7526843492477704,0.7526843492782401,0.5263252498325088,0.24365615699850685,0.0
40,0.26040366222261735,0.5,0.0,0.0,1.0,0.5544511689101745,0.4965177046722855,0.7396286056622987,0.73962860569224,0.5417037609840745,0.2092915183320619,1.0
41,0.2736216200827519,0.0,0.121,0.16699999999999998,0.7120000000000001,0.5387578112493172,0.49435756168303435,0.9043008865495143,0.9043008865456402,0.5074672091011867,0.2273670166811842,1.0
42,0.27865860451740954,1.0,0.157,0.0,0.843,0.6553059989811729,0.49297165413209876,0.9670527690209934,0.96705276902978,0.5396790535399142,0.2469754305519084,1.0
43,0.2846759771479872,0.0,0.0,0.151,0.8490000000000001,0.7948740207576699,0.4927727361393545,0.9629012479558728,0.9629012480049729,0.4971531570560863,0.2703533542997647,0.0
44,0.2752104820287369,0.0,0.077,0.156,0.767,0.6816800324414809,0.48458954794668313,0.8538711011337183,0.8538711011682844,0.49357916652328404,0.25076337586586983,1.0
45,0.3062438943554959,0.0,0.0,0.059,0.941,0.8336972964470453,0.4935672740556574,0.9931502478569816,0.9931502478668247,0.560667446218956,0.2814705491547475,1.0
46,0.3128697408713603,1.0,0.051,0.031,0.917,0.7850063417812363,0.5018316418979947,0.9980745880259074,0.9980745880258294,0.6006487386743666,0.3028714065412733,1.0
47,0.3484669146330148,1.0,0.05,0.0,0.95,0.9205539750409355,0.5261273886983251,0.9545415089932932,0.954541508991453,0.6865716922860712,0.33591925386059635,1.0
48,0.3783847911878975,0.0,0.0,0.037000000000000005,0.963,0.9350988796612838,0.5594357760828385,0.9580941187600918,0.9580941188494788,0.7688752827911609,0.37320438789349336,0.0
